,Zinb_1,Zinb_2,Zinb_3,Zinb_4,Zinb_5,Zinb_6,Zinb_7,Zinb_8,Zinb_9,Zinb_10,Zinb_11,Zinb_12,Zinb_13,Zinb_14,Zinb_15,Zinb_16,Zinb_17,Zinb_18,Zinb_19,Zinb_20,Zinb_21,Zinb_22,Zinb_23,Zinb_24,Zinb_25,Zinb_26,Zinb_27,Zinb_28,Zinb_29,Zinb_30,Zinb_31,Zinb_32
mouse2_lib1.final_cell_0129,0.0,0.0,0.0,0.0,0.0,12.619839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.346523,0.0,0.0,0.0,0.0,0.0,0.0,4.5151587
mouse2_lib1.final_cell_0130,1.45074,0.0,0.0,0.0,1.8514341,0.0,1.5442377,0.0,0.0,2.2968626,0.0,0.0,3.536637,0.0,0.6029198,1.8527201,0.0,0.0,0.0,0.0,2.7747805,1.4063027,0.0,0.87974465,0.0,0.0,0.0,1.4945439,0.0,0.0,2.5456202,0.0
mouse2_lib1.final_cell_0131,1.0294874,0.0,0.0,0.0,2.06644,0.0,1.2917235,0.0,0.0,2.616781,0.0,0.0,3.7488601,0.0,0.67317325,2.0841887,0.0,0.0,0.0,0.0,2.5686536,1.5806658,0.0,1.2434908,0.0,0.0,0.0,1.3081558,0.0,0.0,2.4147577,0.0
mouse2_lib1.final_cell_0132,1.1885222,0.0,0.0,0.0,1.7233173,0.0,1.3234905,0.0,0.0,2.1706715,0.0,0.0,3.4828632,0.0,0.5513591,1.8309021,0.0,0.0,0.0,0.0,2.7816193,1.495915,0.0,0.72186404,0.0,0.0,0.0,1.4100603,0.0,0.0,2.4618025,0.0
mouse2_lib1.final_cell_0133,1.2916708,0.0,0.0,0.0,1.8415135,0.0,1.3753511,0.0,0.0,2.5738049,0.0,0.0,3.887294,0.0,0.80846214,2.0060174,0.0,0.0,0.0,0.0,2.8093529,1.6536438,0.0,0.91152984,0.0,0.0,0.0,1.3127267,0.0,0.0,2.4639173,0.0
mouse2_lib1.final_cell_0134,1.369453,0.0,0.0,0.0,1.452291,0.0,1.2298813,0.0,0.0,1.6953343,0.0,0.0,3.447027,0.0,0.56093353,1.682841,0.0,0.0,0.0,0.0,2.3017704,1.7127057,0.0,0.923857,0.0,0.0,0.0,1.2416071,0.0,0.0,2.5283492,0.0
mouse2_lib1.final_cell_0135,1.1382395,0.0,0.0,0.0,1.7361884,0.0,1.278519,0.0,0.0,2.3119035,0.0,0.0,3.54321,0.0,0.80947834,1.7746955,0.0,0.0,0.0,0.0,2.3615997,1.2954508,0.0,0.9832255,0.0,0.0,0.0,1.2994225,0.0,0.0,2.3447216,0.0
mouse2_lib1.final_cell_0136,1.3693556,0.0,0.0,0.0,2.090915,0.0,1.7002057,0.0,0.0,2.5992239,0.0,0.0,4.0035233,0.0,0.68881357,2.2118444,0.0,0.03267921,0.0,0.0,2.8040614,1.6718221,0.0,1.2050624,0.0,0.0,0.0,1.9029607,0.0,0.0,2.6652699,0.0
mouse2_lib1.final_cell_0137,1.4169104,0.0,0.0,0.0,1.1183239,0.0,1.7638611,0.0,0.0,2.0362978,0.0,0.0,3.257005,0.0,0.48038995,1.6086191,0.0,0.0,0.0,1.5448773,2.3836842,2.2002273,0.0,0.5235149,0.0,0.16081598,0.0,2.734816,0.18895549,0.0,3.3917453,0.0
mouse2_lib1.final_cell_0138,5.518285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.523488,8.985915,2.219083,1.173438,0.0,0.0,3.5591218,14.183961,0.0,5.4365864,0.0,0.046480037,0.0,0.0,0.0,7.926815,0.0,0.0,7.0676613,0.0
mouse2_lib1.final_cell_0139,1.6705766,0.0,0.0,0.0,1.6619053,0.0,1.4099725,0.0,0.0,2.2475984,0.0,0.0,3.505028,0.0,0.54339075,1.7046741,0.0,0.0,0.0,1.1293583,2.5581942,1.8834788,0.0,0.73229253,0.0,0.0,0.0,2.4279108,0.0,0.0,3.5288012,0.0
mouse2_lib1.final_cell_0140,1.391547,0.0,0.0,0.0,1.7433027,0.0,1.4625875,0.0,0.0,2.6512465,0.0,0.0,4.028392,0.0,0.7376007,2.2037613,0.0,0.0,0.0,0.0,2.8055928,1.5687872,0.0,1.1531563,0.0,0.0,0.0,1.7072619,0.0,0.0,2.9152002,0.0
mouse2_lib1.final_cell_0141,0.0,0.0,0.0,7.0424466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3547735,0.0,0.0,0.0,0.0,0.0,3.0329528,2.5638902,0.80204415,2.8531735,8.126327,2.5996144,0.0,0.0,0.0,0.0
mouse2_lib1.final_cell_0142,0.0,0.0,0.0,7.388015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2570229,0.0,0.0,0.0,0.0,0.0,2.9374201,1.2852193,0.0,3.676772,10.100153,4.2059727,0.0,0.0,0.0,0.0
mouse2_lib1.final_cell_0143,2.0021884,0.0,0.0,0.0,0.3005051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4585657,2.10794,1.5664667,1.9185351,0.0,0.0,0.56522995,4.3631616,0.2747056,2.331128,0.0,0.99297595,0.0,0.0,0.0,3.2823093,0.0,0.0,3.1651049,0.0
mouse2_lib1.final_cell_0144,5.8491354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.104128,9.611925,2.5905063,1.2888699,0.0,0.0,3.5765088,14.585957,0.0,5.5838027,0.0,0.20607206,0.0,0.0,0.0,8.292501,0.0,0.0,7.0533257,0.0
mouse2_lib1.final_cell_0145,0.4687507,0.0,0.0,0.0,1.8129321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5533148,0.0,1.9429829,1.7543906,0.0,3.942171,1.0252339,3.5376825,0.0,0.0,0.0,3.5633729,0.0,0.0,0.0,1.0828272,0.0,0.0,0.0,0.0
mouse2_lib1.final_cell_0146,4.8687034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.196242,6.860641,1.8310322,1.239802,0.0,0.0,3.3760915,11.593081,0.0,4.2622447,0.0,0.5702546,0.0,0.0,0.0,6.8773966,0.0,0.0,5.89772,0.0
mouse2_lib1.final_cell_0147,1.1341304,0.0,0.0,0.0,1.6979281,0.0,1.3653882,0.0,0.0,2.6869862,0.0,0.0,3.8792439,0.0,0.8155669,2.2506201,0.0,0.0,0.0,0.0,2.7054129,1.5589377,0.0,1.0340252,0.0,0.0,0.0,1.7325941,0.0,0.0,2.392189,0.0
mouse2_lib1.final_cell_0148,6.345567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0571604,9.920353,2.8587554,1.226712,0.0,0.0,4.6021943,15.843642,0.0,5.9183154,0.0,0.08285538,0.0,0.0,0.0,8.818639,0.0,0.0,7.7239423,0.0
mouse2_lib1.final_cell_0149,5.3409066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.131305,8.979912,1.8730174,1.3886611,0.0,0.0,3.8242211,14.772248,0.0,5.7402205,0.0,0.30619088,0.0,0.0,0.0,8.387368,0.0,0.0,7.3431134,0.0
mouse2_lib1.final_cell_0150,0.768164,0.0,0.0,0.0,1.8900378,0.0,1.6040744,0.0,0.0,2.511583,0.0,0.0,3.7164993,0.0,0.21488652,1.8910377,0.0,0.0,0.0,0.0,3.007115,1.2091954,0.0,0.92869437,0.0,0.0,0.0,1.6223433,0.0,0.0,2.6181915,0.0
mouse2_lib1.final_cell_0151,1.1395912,0.0,0.0,0.0,1.5981348,0.0,1.1235311,0.0,0.0,2.2598007,0.0,0.0,3.4348729,0.0,0.46550205,2.028457,0.0,0.0,0.0,0.0,2.3478286,1.5767986,0.0,1.1308254,0.0,0.0,0.0,1.2850894,0.0,0.0,2.1966033,0.0
mouse2_lib1.final_cell_0152,0.0,0.0,0.0,7.049095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3502715,0.0,0.0,0.0,0.0,0.0,3.3376265,2.282371,0.32568222,2.4881308,8.6430645,2.9478724,0.0,0.0,0.0,0.0
mouse2_lib1.final_cell_0153,3.9563892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6487966,6.6932397,1.9150957,1.0039521,0.0,0.0,2.9396954,10.637159,0.0,4.146533,0.0,0.46359387,0.0,0.0,0.0,6.063979,0.0,0.0,5.441199,0.0
mouse2_lib1.final_cell_0154,1.6100909,0.0,0.0,0.0,1.3953992,0.0,0.5448007,0.0,0.0,1.4351113,0.0,0.0,3.0633976,0.17542982,1.1863681,1.6472883,0.0,0.7974401,0.10660641,0.9356221,1.7944142,1.3673071,0.0,1.4418496,0.0,0.0,0.0,2.5872967,0.0,0.0,2.5510662,0.0
mouse2_lib1.final_cell_0155,1.9887688,0.0,0.0,0.0,0.34727958,0.0,0.0,0.0,0.0,0.49584407,0.0,0.0,2.5277653,1.9878042,1.0295554,1.5434061,0.0,0.88414556,0.5751178,5.433445,0.0,1.5614531,0.0,1.4830465,0.0,0.0,0.0,3.3754795,0.0,0.0,1.9198546,0.0
mouse2_lib1.final_cell_0156,5.55896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.773488,9.208259,2.5243504,1.0501276,0.0,0.0,3.783451,14.873307,0.0,5.711984,0.0,0.0134335235,0.0,0.0,0.0,8.232803,0.0,0.0,7.136088,0.0
mouse2_lib1.final_cell_0157,5.4556313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.435392,9.34857,2.37214,1.0904714,0.0,0.0,3.9507926,14.804427,0.0,5.5617557,0.0,0.26522368,0.0,0.0,0.0,8.415311,0.0,0.0,6.9104996,0.0
mouse2_lib1.final_cell_0158,6.251404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0929303,10.2481785,2.4728086,1.3313985,0.0,0.0,4.2826447,16.677805,0.0,6.361303,0.0,0.09073017,0.0,0.0,0.0,9.360911,0.0,0.0,8.221257,0.0
mouse2_lib1.final_cell_0159,0.19477126,0.0,0.0,0.0,1.5144552,0.0,1.1354514,0.0,0.0,2.548355,0.0,0.0,2.6454043,0.0,0.35922545,1.3394794,0.0,0.0,0.0,0.0,2.300124,0.37998676,0.0,1.1420305,0.0,0.0,0.0,1.787084,0.0,0.0,1.6817285,0.0
mouse2_lib1.final_cell_0160,0.78765297,0.0,0.0,0.0,2.1504242,0.0,1.7291961,0.0,0.0,3.0624292,0.0,0.0,3.8428063,0.0,0.3915272,2.0441394,0.0,0.0,0.0,0.0,3.3286011,1.513554,0.0,1.1240047,0.0,0.0,0.0,2.0606039,0.0,0.0,3.1197555,0.0
mouse2_lib1.final_cell_0161,0.9431846,0.0,0.0,0.0,2.1137114,0.0,1.8223509,0.0,0.0,2.5547197,0.0,0.0,3.3873382,0.0,0.42632774,1.779568,0.0,0.0,0.0,0.0,3.2940521,1.3470038,0.0,1.0283865,0.0,0.0,0.0,1.2546734,0.0,0.0,2.6686056,0.0
mouse2_lib1.final_cell_0162,6.788855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1486835,10.081742,2.722114,1.3733841,0.0,0.0,4.758873,15.859349,0.0,6.026537,0.0,0.12872146,0.0,0.0,0.0,8.9486265,0.0,0.0,7.272027,0.0
mouse2_lib1.final_cell_0163,0.5859541,0.0,0.0,0.0,1.6223565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7424426,0.0,2.043079,2.028867,0.0,4.2399364,1.0453328,3.91473,0.0,0.0,0.0,4.0080457,0.0,0.0,0.0,1.3203111,0.0,0.0,0.0,0.0
mouse2_lib1.final_cell_0164,0.85999215,0.0,0.0,0.0,1.539002,0.0,1.227157,0.0,0.0,2.2796745,0.0,0.0,2.8190641,0.0,0.5760803,1.4825574,0.0,0.0,0.0,0.0,2.1233108,0.93537706,0.0,1.2747797,0.0,0.0,0.0,1.6981307,0.0,0.0,1.479671,0.0
mouse2_lib1.final_cell_0165,5.296945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.067841,8.859151,1.9416482,1.2362782,0.0,0.0,3.6213658,14.513884,0.0,5.7648683,0.0,0.25286514,0.0,0.0,0.0,7.9295177,0.0,0.0,7.5186195,0.0
mouse2_lib1.final_cell_0166,1.4859914,0.0,0.0,0.0,1.4773203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9798844,0.14585306,2.1139042,1.7586969,0.0,3.6297305,0.58065164,3.2797148,0.0,0.16257548,0.0,3.0249202,0.0,0.0,0.0,1.4125309,0.0,0.0,0.0,0.0
mouse2_lib1.final_cell_0167,0.58193773,0.0,0.0,0.0,1.7786582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.686445,0.0,1.9498318,1.8190217,0.0,4.2957687,0.8970389,3.8062198,0.0,0.0,0.0,3.7670612,0.0,0.0,0.0,1.1710792,0.0,0.0,0.0,0.0
mouse2_lib1.final_cell_0168,1.0259507,0.0,0.0,0.0,1.8318208,0.0,1.474033,0.0,0.0,2.4563336,0.0,0.0,3.7601216,0.0,0.48252136,2.0733838,0.0,0.0,0.0,0.0,2.9452865,1.3916819,0.0,1.3026444,0.0,0.0,0.0,1.6899595,0.0,0.0,2.4773273,0.0
mouse2_lib1.final_cell_0169,0.43057185,0.0,0.0,0.0,1.3926952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2019476,0.0,1.82148,1.7504575,0.0,3.688378,0.86732256,3.137735,0.0,0.0,0.0,3.3042078,0.0,0.0,0.0,1.1710762,0.0,0.0,0.0,0.0
mouse2_lib1.final_cell_0170,1.2695229,0.0,0.0,0.0,1.87336,0.0,1.7833078,0.0,0.0,2.6844864,0.0,0.0,3.723629,0.0,0.5083104,1.979915,0.0,0.0,0.0,0.0,3.1576774,1.465802,0.0,0.8812846,0.0,0.0,0.0,1.8511913,0.0,0.0,3.0105004,0.0
mouse2_lib1.final_cell_0171,5.2552032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4944654,8.587312,1.944816,1.0507748,0.0,0.0,3.6523728,14.77127,0.0,5.701924,0.0,0.27756715,0.0,0.0,0.0,8.407081,0.0,0.0,7.7716265,0.0
mouse2_lib1.final_cell_0172,0.7868186,0.0,0.0,0.0,1.7523314,0.0,1.1340014,0.0,0.0,2.6175878,0.0,0.0,3.851968,0.0,0.7642261,2.1199043,0.0,0.0,0.0,0.0,2.5850022,1.3410691,0.0,1.0992776,0.0,0.0,0.0,1.6224039,0.0,0.0,2.6646423,0.0
mouse2_lib1.final_cell_0173,0.65637994,0.0,0.0,0.0,1.4136308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5161182,0.0,1.761087,1.7479998,0.0,3.9603899,1.0328348,3.7947721,0.0,0.0,0.0,3.7673287,0.0,0.0,0.0,1.1595657,0.0,0.0,0.0,0.0
mouse2_lib1.final_cell_0174,1.2177962,0.0,0.0,0.0,1.7673156,0.0,1.1792637,0.0,0.0,2.7780623,0.0,0.0,3.834444,0.0,0.75186753,2.2927227,0.0,0.0,0.0,0.0,2.6318114,1.3695805,0.0,0.827431,0.0,0.0,0.0,1.8467443,0.0,0.0,2.309386,0.0
mouse2_lib1.final_cell_0175,6.915314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3185644,11.003579,3.134926,1.0435406,0.0,0.0,4.6888986,17.306593,0.0,6.638174,0.0,0.026393805,0.0,0.0,0.0,9.5710945,0.0,0.0,8.365852,0.0
mouse2_lib1.final_cell_0176,1.1630465,0.0,0.0,0.0,2.025083,0.0,1.4932159,0.0,0.0,2.543607,0.0,0.0,3.856741,0.0,0.6576798,2.2134209,0.0,0.0,0.0,0.0,2.7446756,1.4356384,0.0,1.0375589,0.0,0.0,0.0,1.528195,0.0,0.0,2.6176584,0.0
mouse2_lib1.final_cell_0177,2.055294,0.0,0.0,0.0,1.2726272,0.0,0.9703183,0.0,0.0,1.3459302,0.0,0.0,3.4094532,0.0,1.2168641,1.3864563,0.0,0.09138828,0.09507621,2.8381848,1.1934009,1.5284624,0.0,0.95047283,0.0,0.0,0.0,2.5806246,0.0,0.0,2.7119029,0.0
mouse2_lib1.final_cell_0178,4.6825027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.388872,8.033892,2.1784637,1.4424757,0.0,0.0,3.3182552,12.671804,0.0,4.633762,0.0,0.47522986,0.0,0.0,0.0,7.1816373,0.0,0.0,5.8015428,0.0
mouse2_lib1.final_cell_0179,0.9222868,0.0,0.0,0.0,1.4697955,0.0,1.5552888,0.0,0.0,2.551535,0.0,0.0,3.4552953,0.0,0.33342466,1.9968152,0.0,0.0,0.0,0.0,2.8272336,1.6084365,0.0,1.2319087,0.0,0.0,0.0,1.9014398,0.0,0.0,2.974853,0.0
mouse2_lib1.final_cell_0180,0.7555476,0.0,0.0,0.0,1.8521684,0.0,1.326905,0.0,0.0,2.5687954,0.0,0.0,3.417322,0.0,0.33267015,2.0089128,0.0,0.0,0.0,0.0,3.0862758,1.4634058,0.0,0.79057753,0.0,0.0,0.0,1.9069421,0.0,0.0,2.9001896,0.0
mouse2_lib1.final_cell_0181,5.192556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.281341,9.293592,2.081027,1.1787888,0.0,0.0,3.721424,15.192886,0.0,5.6935215,0.0,0.28979924,0.0,0.0,0.0,8.281099,0.0,0.0,7.394099,0.0
mouse2_lib1.final_cell_0182,5.6040225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2364364,8.845526,1.8018909,0.9533277,0.0,0.0,3.94371,14.947979,0.0,5.6486697,0.0,0.6157537,0.0,0.0,0.0,8.404597,0.0,0.0,7.630236,0.0
mouse2_lib1.final_cell_0183,0.20064473,0.0,0.0,0.0,1.5488899,0.0,0.9049787,0.0,0.0,2.4174526,0.0,0.0,2.830218,0.0,0.75243473,1.7475865,0.0,0.0,0.0,0.0,1.7610809,1.0160218,0.0,1.2002745,0.0,0.0,0.0,1.6051567,0.0,0.0,1.3350887,0.0
mouse2_lib1.final_cell_0184,6.036802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.711697,10.340904,2.6593251,1.5348113,0.0,0.0,3.6572123,15.392013,0.0,5.880375,0.0,0.2593301,0.0,0.0,0.0,8.502884,0.0,0.0,7.6330605,0.0
mouse2_lib1.final_cell_0185,1.0876654,0.0,0.0,0.0,2.1439939,0.0,1.5714558,0.0,0.0,2.6437113,0.0,0.0,3.8399951,0.0,0.6988847,1.8953464,0.0,0.0,0.0,0.0,2.4914784,1.2416493,0.0,1.1350241,0.0,0.0,0.0,1.9230608,0.0,0.0,2.3907568,0.0
mouse2_lib1.final_cell_0186,5.4320006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1376424,9.541685,2.1041653,1.101424,0.0,0.0,3.9755344,15.276924,0.0,5.8444457,0.0,0.2552384,0.0,0.0,0.0,8.647809,0.0,0.0,7.6055794,0.0
mouse2_lib1.final_cell_0187,5.658004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.180316,9.5850725,1.8966129,1.3322732,0.0,0.0,3.8989727,15.651055,0.0,5.938704,0.0,0.0,0.0,0.0,0.0,8.512786,0.0,0.0,7.6848407,0.0
mouse2_lib1.final_cell_0188,0.17608911,0.0,0.0,0.0,1.8638033,0.0,1.3707298,0.0,0.0,2.6361134,0.0,0.046756417,2.745897,0.0,0.7982722,1.8470137,0.0,0.0,0.0,0.0,1.6840501,0.18777934,0.11918382,1.311836,0.0,0.0,0.0,2.6571267,0.0,0.0,0.5901178,0.0
mouse2_lib1.final_cell_0189,5.557904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4972167,9.342598,2.3881717,1.0658035,0.0,0.0,3.739913,14.695617,0.0,5.5385528,0.0,0.08753724,0.0,0.0,0.0,8.277237,0.0,0.0,7.106555,0.0
mouse2_lib1.final_cell_0190,0.94138616,0.0,0.0,0.0,1.826919,0.0,1.4232718,0.0,0.0,2.3911092,0.0,0.055913925,3.3983727,0.0,0.42320424,1.9780016,0.0,0.0,0.0,0.0,2.9095738,1.3521187,0.0,0.98963666,0.0,0.0,0.0,1.701042,0.0,0.0,2.6685581,0.0
mouse2_lib1.final_cell_0191,0.8754535,0.0,0.0,0.0,1.9403863,0.0,1.798766,0.0,0.0,2.5318024,0.0,0.0,3.676364,0.0,0.46390218,2.0015626,0.0,0.0,0.0,0.0,2.7771425,1.7184674,0.0,1.008988,0.0,0.0,0.0,2.3101246,0.0,0.0,3.160815,0.0
mouse2_lib1.final_cell_0192,0.24564219,0.0,0.0,0.0,2.0805788,0.0,1.6375768,0.0,0.0,3.199982,0.0,0.0,3.5392592,0.0,0.5324159,2.1362498,0.0,0.0,0.0,0.0,2.703389,1.0848793,0.0,1.477002,0.0,0.0,0.0,2.2047987,0.0,0.0,2.2318902,0.0
mouse2_lib1.final_cell_0193,0.80697227,0.0,0.0,0.0,1.6626132,0.0,1.4831522,0.0,0.0,2.4767282,0.0,0.0,3.4178092,0.0,0.12697332,1.946551,0.0,0.0,0.0,0.0,2.7669072,1.5737337,0.0,1.011625,0.0,0.0,0.0,1.6171317,0.0,0.0,3.073182,0.0
mouse2_lib1.final_cell_0194,5.7986097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9037757,9.873738,2.2890408,1.0358245,0.0,0.0,4.4394045,14.906854,0.0,5.719337,0.0,0.11025392,0.0,0.0,0.0,8.364866,0.0,0.0,7.73916,0.0
mouse2_lib1.final_cell_0195,1.169711,0.0,0.0,0.0,1.7411841,0.0,1.5375512,0.0,0.0,2.541037,0.0,0.0,3.2080023,0.0,0.7637273,2.1973445,0.0,0.0,0.0,0.0,2.9595087,0.9347133,0.0,1.0077531,0.0,0.0,0.0,1.9624592,0.0,0.0,2.332809,0.0
mouse2_lib1.final_cell_0196,5.998134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1072655,9.6646595,2.29401,1.3880981,0.0,0.0,4.1458864,15.647369,0.0,6.389485,0.0,0.13030149,0.0,0.0,0.0,8.622398,0.0,0.0,7.621717,0.0
mouse2_lib1.final_cell_0197,0.9254255,0.0,0.0,0.0,1.6263714,0.0,1.2362267,0.0,0.0,2.1259334,0.0,0.0,3.16203,0.0,0.53710115,1.8102092,0.0,0.0,0.0,0.0,2.5537572,1.4319905,0.0,0.9219979,0.0,0.0,0.0,1.6719286,0.0,0.0,2.591045,0.0
mouse2_lib1.final_cell_0198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.74846,0.0,0.0,0.0,0.0,0.0,5.099535,0.0,0.0,0.0,0.0,0.0,3.21545,0.0,0.0,0.0,0.0,0.0,0.0
mouse2_lib1.final_cell_0199,5.943403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.738878,10.28031,2.3268104,0.9808214,0.0,0.0,4.18008,16.477743,0.0,6.20081,0.0,0.6150535,0.0,0.0,0.0,9.166916,0.0,0.0,8.217664,0.0
mouse2_lib1.final_cell_0200,0.99835813,0.0,0.0,0.0,1.1733768,0.0,1.06555,0.0,0.0,1.8268495,0.0,0.0,3.1598003,0.0,0.5816611,1.7984979,0.0,0.0,0.0,0.8504968,2.3277376,1.7760919,0.0,0.80403525,0.0,0.0,0.0,1.9972203,0.0,0.0,2.212308,0.0
mouse2_lib1.final_cell_0201,0.58480096,0.0,0.0,0.0,2.0246713,0.0,1.6016812,0.0,0.0,2.7510338,0.0,0.0,3.7718065,0.0,0.24871477,1.9139991,0.0,0.0,0.0,0.0,3.0924032,1.6560891,0.0,1.3452972,0.0,0.0,0.0,1.9268651,0.0,0.0,3.247155,0.0
mouse2_lib1.final_cell_0202,1.5669655,0.0,0.0,0.0,0.73169917,0.0,0.0,0.0,0.0,0.7709035,0.0,0.0,3.817769,1.7752941,1.5143545,1.4542325,0.0,0.0,0.9472064,4.3639836,0.24821548,2.2511797,0.0,0.7471486,0.0,0.0,0.0,3.2607794,0.0,0.0,3.0946631,0.0
mouse2_lib1.final_cell_0203,0.32094264,0.0,0.0,0.0,1.7491646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6329628,0.0,1.9024643,1.7415936,0.0,4.1307254,0.84871733,4.044067,0.0,0.0,0.0,4.0624523,0.0,0.0,0.0,1.3042465,0.0,0.0,0.0,0.0
mouse2_lib1.final_cell_0204,5.3865104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4509706,8.737574,2.4277225,1.1855971,0.0,0.0,3.8589685,14.348614,0.0,5.4037523,0.0,0.09522782,0.0,0.0,0.0,7.9550157,0.0,0.0,6.8541117,0.0
mouse2_lib1.final_cell_0205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.854701,0.0,0.0,0.0,0.0,0.0,4.604636,0.0,0.0,0.0,0.0,0.0,2.5823462,0.0,0.0,0.0,0.0,0.0,0.0
mouse2_lib1.final_cell_0206,6.0139146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.142042,8.691933,1.8340789,1.092407,0.0,0.0,3.4516723,13.8886795,0.0,5.414177,0.0,0.34817436,0.0,0.0,0.0,8.517264,0.0,0.0,6.7775583,0.0
mouse2_lib1.final_cell_0207,0.8851857,0.0,0.0,0.0,2.068974,0.0,1.5155337,0.0,0.0,2.797597,0.0,0.0,3.819584,0.0,0.1792737,2.0183997,0.0,0.0,0.0,0.0,3.0689714,1.5075672,0.0,1.252737,0.0,0.0,0.0,1.9237915,0.0,0.0,2.8366537,0.0
mouse2_lib1.final_cell_0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.28807,0.0,0.0,0.0,0.0,0.0,3.973784,0.0,0.0,0.0,0.0,0.0,2.6363263,0.0,0.0,0.0,0.0,0.0,0.0
mouse2_lib1.final_cell_0209,4.9574246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1899543,8.809399,1.8538283,1.3431622,0.0,0.0,3.2764459,14.931837,0.0,5.2774005,0.0,0.47608677,0.0,0.0,0.0,8.112162,0.0,0.0,7.487341,0.0
mouse2_lib1.final_cell_0210,5.280158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.160268,9.250146,2.39522,0.9316258,0.0,0.0,3.7730057,14.82657,0.0,5.4711576,0.0,0.2833268,0.0,0.0,0.0,8.680372,0.0,0.0,7.125009,0.0
mouse2_lib1.final_cell_0211,0.8786947,0.0,0.0,0.0,2.1309612,0.0,1.6512216,0.0,0.0,2.917347,0.0,0.0,3.7173645,0.0,0.3146876,2.041032,0.0,0.0,0.0,0.0,3.4213169,1.3550752,0.0,0.84872264,0.0,0.0,0.0,1.5864428,0.0,0.0,3.0070324,0.0
